,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
861,AiGPl5A8yidlU7AhJlypuA,wok-n-roll-providence,Wok N Roll,https://s3-media3.fl.yelpcdn.com/bphoto/12827j42JqT-9RBj-PvmcQ/o.jpg,False,https://www.yelp.com/biz/wok-n-roll-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,22,"[{'alias': 'chinese', 'title': 'Chinese'}]",2.5,"{'latitude': 41.8092956542969, 'longitude': -71.4548721313477}",['delivery'],$,"{'address1': '208 Pocasset Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02909', 'country': 'US', 'state': 'RI', 'display_address': ['208 Pocasset Ave', 'Providence, RI 02909']}",+14019426880,(401) 942-6880,3790.2962831917866
862,VBTMUCDP5WQ1VJGrV9NLDw,michelettis-of-seekonk-restaurant-seekonk,Micheletti's of Seekonk Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/Eq6dtTHowOP8o7qwyofaKw/o.jpg,False,https://www.yelp.com/biz/michelettis-of-seekonk-restaurant-seekonk?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,48,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 41.873577, 'longitude': -71.333152}",['delivery'],$,"{'address1': '1053 Newman Ave', 'address2': '', 'address3': '', 'city': 'Seekonk', 'zip_code': '02771', 'country': 'US', 'state': 'MA', 'display_address': ['1053 Newman Ave', 'Seekonk, MA 02771']}",+15087616370,(508) 761-6370,8618.982732074532
863,ZszXMedguUUL-KaEOkyIiw,roast-house-pub-and-restaurant-pawtucket,Roast House Pub & Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/QEgbJcEpgHEw77p5B15ahA/o.jpg,False,https://www.yelp.com/biz/roast-house-pub-and-restaurant-pawtucket?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,77,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'latitude': 41.870636, 'longitude': -71.364838}",['delivery'],$$,"{'address1': '176 Columbus Ave', 'address2': '', 'address3': '', 'city': 'Pawtucket', 'zip_code': '02860', 'country': 'US', 'state': 'RI', 'display_address': ['176 Columbus Ave', 'Pawtucket, RI 02860']}",+14014751040,(401) 475-1040,6483.721679383835
864,uLSv_1bGK6p5Nezd46JUyw,ciscos-pizza-providence,Cisco's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/W99wnpEEWJt_9MP3ViMYCQ/o.jpg,False,https://www.yelp.com/biz/ciscos-pizza-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,8,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 41.78797449987167, 'longitude': -71.43255727054985}",['delivery'],$,"{'address1': '361 Reservoir Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02907', 'country': 'US', 'state': 'RI', 'display_address': ['361 Reservoir Ave', 'Providence, RI 02907']}",+14019416040,(401) 941-6040,4454.809414754909
865,-HarYZ5-1H-OWjXQZMroIQ,cayenne-sushi-restaurant-johnston,Cayenne Sushi Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/ZqxaSlNO7xcHvB9byIsNzQ/o.jpg,False,https://www.yelp.com/biz/cayenne-sushi-restaurant-johnston?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,42,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 41.822117, 'longitude': -71.498804}",[],,"{'address1': '1450 Atwood Ave', 'address2': 'Ste 11', 'address3': '', 'city': 'Johnston', 'zip_code': '02919', 'country': 'US', 'state': 'RI', 'display_address': ['1450 Atwood Ave', 'Ste 11', 'Johnston, RI 02919']}",+14018086663,(401) 808-6663,6964.2294690539875
866,Ta_suR_WYMob2W9h062QFw,lancellotta-restaurant-north-providence,Lancellotta Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/s-8Gvua0Zj9E9adrnwZ3xw/o.jpg,False,https://www.yelp.com/biz/lancellotta-restaurant-north-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,21,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.86983, 'longitude': -71.42568}",['delivery'],$$,"{'address1': '1113 Charles St', 'address2': '', 'address3': '', 'city': 'North Providence', 'zip_code': '02904', 'country': 'US', 'state': 'RI', 'display_address': ['1113 Charles St', 'North Providence, RI 02904']}",+14017236900,(401) 723-6900,4998.746343581399
867,FxgGs3-kIT_H7mGo82kSSw,5-herb-pizza-cranston,5-Herb Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/vIgJbA5KPXaerKUttEjHpA/o.jpg,False,https://www.yelp.com/biz/5-herb-pizza-cranston?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,45,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 41.79983, 'longitude': -71.45753}","['pickup', 'delivery']",$,"{'address1': '500 Dyer Ave', 'address2': None, 'address3': '', 'city': 'Cranston', 'zip_code': '02920', 'country': 'US', 'state': 'RI', 'display_address': ['500 Dyer Ave', 'Cranston, RI 02920']}",+14019444500,(401) 944-4500,4578.497755934644
868,OxE6Kz3Zm-NOt0DXP8-_0w,express-panda-pawtucket-2,Express Panda,https://s3-media1.fl.yelpcdn.com/bphoto/C1S5AGUfhJ0hlktnCrtalQ/o.jpg,False,https://www.yelp.com/biz/express-panda-pawtucket-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,29,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 41.8736649, 'longitude': -71.3764191}","['pickup', 'delivery']",$$,"{'address1': '205 Division St', 'address2': '', 'address3': '', 'city': 'Pawtucket', 'zip_code': '02860', 'country': 'US', 'state': 'RI', 'display_address': ['205 Division St', 'Pawtucket, RI 02860']}",+14017219988,(401) 721-9988,6201.011178159254
869,Z1saJ1nBXn0En7GF7dqXyQ,forkn-sammich-east-providence,Fork'n Sammich,https://s3-media2.fl.yelpcdn.com/bphoto/_4CKbosqPKqmo__wjZEOsA/o.jpg,False,https://www.yelp.com/biz/forkn-sammich-east-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,60,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 41.811931, 'longitude': -71.371625}","['pickup', 'delivery']",,"{'address1': '1055 S Broadway', 'address2': None, 'address3': '', 'city': 'East Providence', 'zip_code': '02914', 'country': 'US', 'state': 'RI', 'display_address': ['1055 S Broadway', 'East Providence, RI 02914']}",+14014431855,(401) 443-1855,3905.6651639558554
870,oM6w2DxAUaNvFNh9b4LVnQ,345-plant-city-providence,345 Plant City,https://s3-media3.fl.yelpcdn.com/bphoto/TgKjDXtHylx9NMBxHai3Gg/o.jpg,False,https://www.yelp.com/biz/345-plant-city-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,2,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}]",5.0,"{'latitude': 41.82139042558521, 'longitude': -71.40448095885901}",[],,"{'address1': '334 S Water St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['334 S Water St', 'Providence, RI 02903']}",+14013474429,(401) 347-4429,994.4414192337917
871,4MwmtfrOJfJ73AYVnU6Z7A,deluise-bakery-cranston,DeLuise Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/MhTP69dydUTgUYhwLSKIuw/o.jpg,False,https://www.yelp.com/biz/deluise-bakery-cranston?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,46,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 41.7540550231934, 'longitude': -71.4770584106445}","['pickup', 'delivery']",$,"{'address1': '701 Oaklawn Ave', 'address2': '', 'address3': '', 'city': 'Cranston', 'zip_code': '02920', 'country': 'US', 'state': 'RI', 'display_address': ['701 Oaklawn Ave', 'Cranston, RI 02920']}",+14019434567,(401) 943-4567,9498.464716725588
872,RrOyYdivV1Ypdl4a7JqIIg,beans-and-buns-cranston,Beans and Buns,https://s3-media2.fl.yelpcdn.com/bphoto/070F_Ui9WpxravXJfhs8Cw/o.jpg,False,https://www.yelp.com/biz/beans-and-buns-cranston?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,22,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 41.766197, 'longitude': -71.390849}",['delivery'],,"{'address1': '2166 Broad St', 'address2': '', 'address3': None, 'city': 'Cranston', 'zip_code': '02905', 'country': 'US', 'state': 'RI', 'display_address': ['2166 Broad St', 'Cranston, RI 02905']}",+14017818010,(401) 781-8010,6920.328670469643
873,IrcWDx0aGKLKpewQl13mXQ,li-lai-wok-pawtucket,Li Lai Wok,https://s3-media3.fl.yelpcdn.com/bphoto/-iLQSaItxj2bkMYzEeN1EA/o.jpg,False,https://www.yelp.com/biz/li-lai-wok-pawtucket?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,48,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 41.88699, 'longitude': -71.35748}",['delivery'],$$,"{'address1': '655 Central Ave', 'address2': '', 'address3': '', 'city': 'Pawtucket', 'zip_code': '02861', 'country': 'US', 'state': 'RI', 'display_address': ['655 Central Ave', 'Pawtucket, RI 02861']}",+14017262036,(401) 726-2036,8278.37602917323
874,FY-q5uFPhRJww9fEQWBi9g,herradura-tequeria-central-falls-2,Herradura Tequeria,https://s3-media1.fl.yelpcdn.com/bphoto/oYChkl9GNvrivk-McKikxw/o.jpg,False,https://www.yelp.com/biz/herradura-tequeria-central-falls-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,16,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 41.8867223079306, 'longitude': -71.3970976074339}",[],$,"{'address1': '716 Dexter St', 'address2': None, 'address3': '', 'city': 'Central Falls', 'zip_code': '02863', 'country': 'US', 'state': 'RI', 'display_address': ['716 Dexter St', 'Central Falls, RI 02863']}",+14017531671,(401) 753-1671,6931.168981209233
875,yif812AigPF4TwsFuIGm6w,hometown-pizza-and-subs-johnston,Hometown Pizza and Subs,https://s3-media2.fl.yelpcdn.com/bphoto/432A6Gg_nVSzEstLNi1oUQ/o.jpg,False,https://www.yelp.com/biz/hometown-pizza-and-subs-johnston?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,36,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 41.8280018063088, 'longitude': -71.4729040861129}","['pickup', 'delivery']",$,"{'address1': '620 Killingly St', 'address2': '', 'address3': '', 'city': 'Johnston', 'zip_code': '02919', 'country': 'US', 'state': 'RI', 'display_address': ['620 Killingly St', 'Johnston, RI 02919']}",+14014900605,(401) 490-0605,4811.481238686632
876,1cK8wi98FxVB4yOhpNe5SA,livis-burritos-providence-4,Livi's Burritos,https://s3-media2.fl.yelpcdn.com/bphoto/uGnxLdYvHczQJtlLQ_KU9g/o.jpg,False,https://www.yelp.com/biz/livis-burritos-providence-4?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,6,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 41.8237669473785, 'longitude': -71.4100689741882}",[],,"{'address1': '65 Weybosset St', 'address2': 'Unit 116', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['65 Weybosset St', 'Unit 116', 'Providence, RI 02903']}",+14014536503,(401) 453-6503,452.5642093117146
877,yA2FjCZyrOVe3Ds4SEcE8A,sammys-house-north-providence,Sammy's House,https://s3-media3.fl.yelpcdn.com/bphoto/_cc29SR3lCc-VWBLF3O8bw/o.jpg,False,https://www.yelp.com/biz/sammys-house-north-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,31,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 41.866703, 'longitude': -71.440046}","['pickup', 'delivery']",$,"{'address1': '1388 Mineral Spring Ave', 'address2': '', 'address3': '', 'city': 'North Providence', 'zip_code': '02904', 'country': 'US', 'state': 'RI', 'display_address': ['1388 Mineral Spring Ave', 'North Providence, RI 02904']}",+14013537827,(401) 353-7827,4987.603341083072
878,pDzd0XpwNl-pDUXIEVZARw,yummy-cafe-cranston,Yummy Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/ytE-VC44dpdh4LEHSoEKzA/o.jpg,False,https://www.yelp.com/biz/yummy-cafe-cranston?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,45,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",3.5,"{'latitude': 41.777737, 'longitude': -71.430483}","['pickup', 'delivery']",,"{'address1': '736 Park Ave', 'address2': '', 'address3': None, 'city': 'Cranston', 'zip_code': '02910', 'country': 'US', 'state': 'RI', 'display_address': ['736 Park Ave', 'Cranston, RI 02910']}",+14015638464,(401) 563-8464,5496.485221148992
879,JWfdvVbIGel6O6d4rmhPXQ,boulevard-grille-and-cigar-lounge-pawtucket,Boulevard Grille & Cigar Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/X1Z1qYRoypP3pTF47ljUwQ/o.jpg,False,https://www.yelp.com/biz/boulevard-grille-and-cigar-lounge-pawtucket?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,14,"[{'alias': 'cigarbars', 'title': 'Cigar Bars'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",5.0,"{'latitude': 41.877561, 'longitude': -71.350774}",['delivery'],$$,"{'address1': '609 Armistice Blvd', 'address2': '', 'address3': '', 'city': 'Pawtucket', 'zip_code': '02861', 'country': 'US', 'state': 'RI', 'display_address': ['609 Armistice Blvd', 'Pawtucket, RI 02861']}",+14017253706,(401) 725-3706,7830.945231524528
880,B3Jd7XqCTV5u-XXzImOFGw,stevie-ds-riverside-tavern-east-providence,Stevie D's Riverside Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/P1xSUlWCmQAKzUrg2rSH7Q/o.jpg,False,https://www.yelp.com/biz/stevie-ds-riverside-tavern-east-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,33,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 41.7712097, 'longitude': -71.3623962}",['delivery'],$$,"{'address1': '24 Monroe Ave', 'address2': '', 'address3': '', 'city': 'East Providence', 'zip_code': '02915', 'country': 'US', 'state': 'RI', 'display_address': ['24 Monroe Ave', 'East Providence, RI 02915']}",+14013831578,(401) 383-1578,7471.018508938013
881,bBsMUa52u0q_gE_ECKfLRw,galito-restaurant-pawtucket,Galito Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/zbcdP1r8EoNTAJTrwteyIw/o.jpg,False,https://www.yelp.com/biz/galito-restaurant-pawtucket?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,75,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 41.87054, 'longitude': -71.3629}",['delivery'],$$,"{'address1': '214-216 Columbus Ave', 'address2': '', 'address3': '', 'city': 'Pawtucket', 'zip_code': '02861', 'country': 'US', 'state': 'RI', 'display_address': ['214-216 Columbus Ave', 'Pawtucket, RI 02861']}",+14013122200,(401) 312-2200,6583.0407652751455
882,aEITinkk2hSDAhY3Q0ODdA,dublin-rose-seekonk,Dublin Rose,https://s3-media4.fl.yelpcdn.com/bphoto/q-WuPg5xIAHOqLtamo6a9w/o.jpg,False,https://www.yelp.com/biz/dublin-rose-seekonk?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,151,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",3.0,"{'latitude': 41.799722, 'longitude': -71.329137}","['pickup', 'delivery']",$$,"{'address1': '940 Fall River Ave', 'address2': '', 'address3': '', 'city': 'Seekonk', 'zip_code': '02771', 'country': 'US', 'state': 'MA', 'display_address': ['940 Fall River Ave', 'Seekonk, MA 02771']}",+15083369222,(508) 336-9222,7677.892924550617
883,sHtHWRPHG4cBLYrS8u6tUg,dunkin-providence-16,Dunkin',https://s3-media2.fl.yelpcdn.com/bphoto/at3wWduw-6R9kFbMC08Rcg/o.jpg,False,https://www.yelp.com/biz/dunkin-providence-16?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,19,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 41.7925758361816, 'longitude': -71.3969039916992}",['delivery'],$,"{'address1': '820 Allens Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02905', 'country': 'US', 'state': 'RI', 'display_address': ['820 Allens Ave', 'Providence, RI 02905']}",+14014610264,(401) 461-0264,3984.9602516359746
884,jS7gAaQEFnbuG3wyswuYLQ,piezonis-east-providence-7,PieZoni's,https://s3-media3.fl.yelpcdn.com/bphoto/Qb2O9oTrqIEK8NP99EzPtw/o.jpg,False,https://www.yelp.com/biz/piezonis-east-providence-7?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,38,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 41.814197, 'longitude': -71.370613}","['pickup', 'delivery']",$,"{'address1': '969 Broadway', 'address2': None, 'address3': None, 'city': 'East Providence', 'zip_code': '02914', 'country': 'US', 'state': 'RI', 'display_address': ['969 Broadway', 'East Providence, RI 02914']}",+14014315900,(401) 431-5900,3869.013617653027
885,znlV1mX-GJiYpYyViS2IYA,honey-dew-donuts-providence-4,Honey Dew Donuts,https://s3-media3.fl.yelpcdn.com/bphoto/N17Dk9HS3q_tV5oWr8Ymdw/o.jpg,False,https://www.yelp.com/biz/honey-dew-donuts-providence-4?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,15,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 41.8009605407715, 'longitude': -71.4002380371094}",['delivery'],$,"{'address1': '460 Allens Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02905', 'country': 'US', 'state': 'RI', 'display_address': ['460 Allens Ave', 'Providence, RI 02905']}",+14014903833,(401) 490-3833,3019.7937878459197
886,3DZgeBijFwkIVxA5iRb69A,providence-river-pedestrian-bridge-providence-2,Providence River Pedestrian Bridge,https://s3-media1.fl.yelpcdn.com/bphoto/92ukVWYJy-LW9MA839oHEw/o.jpg,False,https://www.yelp.com/biz/providence-river-pedestrian-bridge-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,2,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,"{'latitude': 41.821057, 'longitude': -71.405064}",[],,"{'address1': '365 S Water St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['365 S Water St', 'Providence, RI 02903']}",,,968.2045799383769
887,QCjLb7L7KfE-nDyAvoDreA,ritas-pizza-providence,Rita's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/6AU9FG_a249kdzj98Y-mGg/o.jpg,False,https://www.yelp.com/biz/ritas-pizza-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,8,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 41.8095893859863, 'longitude': -71.4333038330078}","['pickup', 'delivery']",$$,"{'address1': '496 Cranston St', 'address2': None, 'address3': None, 'city': 'Providence', 'zip_code': '02907', 'country': 'US', 'state': 'RI', 'display_address': ['496 Cranston St', 'Providence, RI 02907']}",+14013513855,(401) 351-3855,2361.2842235963312
888,RL8mTByAKa9VUA01f0BvzA,provolones-italian-kitchen-seekonk-3,Provolone's Italian Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/Kr-qHRAN_9ojUYo3XVVGyQ/o.jpg,False,https://www.yelp.com/biz/provolones-italian-kitchen-seekonk-3?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,50,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 41.806933, 'longitude': -71.3345378}",['delivery'],,"{'address1': '717 Fall River Ave', 'address2': None, 'address3': '', 'city': 'Seekonk', 'zip_code': '02771', 'country': 'US', 'state': 'MA', 'display_address': ['717 Fall River Ave', 'Seekonk, MA 02771']}",+15083369300,(508) 336-9300,6983.673157334477
889,dhauiNyel1t9zVBuNmylmg,new-burger-providence-2,New Burger,https://s3-media2.fl.yelpcdn.com/bphoto/z7S4LFeYri5iAjZnqnJb5Q/o.jpg,False,https://www.yelp.com/biz/new-burger-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 41.82079, 'longitude': -71.40416}",[],,"{'address1': '334 S Water St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['334 S Water St', 'Providence, RI 02903']}",+14014292029,(401) 429-2029,1051.206120086372
890,2P1EcrYsFGMSV-CxTcz5TQ,dunkin-providence-6,Dunkin',https://s3-media2.fl.yelpcdn.com/bphoto/C5nYMbAd5gXl07LXw_NmZg/o.jpg,False,https://www.yelp.com/biz/dunkin-providence-6?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,15,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 41.83335, 'longitude': -71.42029}",['delivery'],$,"{'address1': '251 Smith St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02908', 'country': 'US', 'state': 'RI', 'display_address': ['251 Smith St', 'Providence, RI 02908']}",+14012730880,(401) 273-0880,929.0473256697968
891,zK9NmabQsQSOnJfF4XKIRA,wendys-providence-2,Wendy's,https://s3-media4.fl.yelpcdn.com/bphoto/5XYmQ-nMuwyRWUYqwGNp2Q/o.jpg,False,https://www.yelp.com/biz/wendys-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,21,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 41.84471, 'longitude': -71.418249}",['delivery'],$,"{'address1': '391 Charles Street', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02904', 'country': 'US', 'state': 'RI', 'display_address': ['391 Charles Street', 'Providence, RI 02904']}",+14012730501,(401) 273-0501,2129.401338881878
